,name,brand,style,colorway,release_date,retail,link,image,type,skuid,ask,size,api,volume,return_1month,return_6month,return_12month,model,color,collab,OG,classic,limited_release,GS,model_encode,profit_1month,profit_6month,profit_12month
0,Jordan 10 Retro Drake OVO Black,Jordan,819955-030,Black/Metallic Gold-Black,2/13/2016,225,https://stockx.com/jordan-10-retro-drake-ovo-black,"https://stockx.imgix.net/Air-Jordan-10-Retro-Drake-OVO-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",10,6f4d4ee7-8854-4090-8372-d40c1fbf4bef,270,8,https://stockx.com/api/products/6f4d4ee7-8854-4090-8372-d40c1fbf4bef/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,186,2.111111111,0.285714286,0.637142857,Jordan Other,,1,,0,1,0,13,1,1,1
1,Jordan 10 Retro Drake OVO Black,Jordan,819955-030,Black/Metallic Gold-Black,2/13/2016,225,https://stockx.com/jordan-10-retro-drake-ovo-black,"https://stockx.imgix.net/Air-Jordan-10-Retro-Drake-OVO-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",10,eaf46727-c8dd-4345-ba51-9be8a8a20580,270,8.5,https://stockx.com/api/products/eaf46727-c8dd-4345-ba51-9be8a8a20580/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,128,0.911111111,0,-0.384615385,Jordan Other,,1,,0,1,0,13,1,0,0
2,Jordan 10 Retro Drake OVO Black,Jordan,819955-030,Black/Metallic Gold-Black,2/13/2016,225,https://stockx.com/jordan-10-retro-drake-ovo-black,"https://stockx.imgix.net/Air-Jordan-10-Retro-Drake-OVO-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",10,81296b07-aa89-46ea-8130-69c80c3a5abb,279,9,https://stockx.com/api/products/81296b07-aa89-46ea-8130-69c80c3a5abb/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,176,1.555555556,-0.177631579,-0.358552632,Jordan Other,,1,,0,1,0,13,1,0,0
3,Jordan 10 Retro Drake OVO Black,Jordan,819955-030,Black/Metallic Gold-Black,2/13/2016,225,https://stockx.com/jordan-10-retro-drake-ovo-black,"https://stockx.imgix.net/Air-Jordan-10-Retro-Drake-OVO-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",10,8d5ddbd0-cfa6-4a78-a720-4720362bb949,328,9.5,https://stockx.com/api/products/8d5ddbd0-cfa6-4a78-a720-4720362bb949/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,257,1.444444444,-0.115044248,-0.203539823,Jordan Other,,1,,0,1,0,13,1,0,0
4,Jordan 10 Retro Drake OVO Black,Jordan,819955-030,Black/Metallic Gold-Black,2/13/2016,225,https://stockx.com/jordan-10-retro-drake-ovo-black,"https://stockx.imgix.net/Air-Jordan-10-Retro-Drake-OVO-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",10,102c833f-827e-49c6-948a-c4985b535bb3,300,10,https://stockx.com/api/products/102c833f-827e-49c6-948a-c4985b535bb3/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,286,1.471111111,-0.425,-0.333333333,Jordan Other,,1,,0,1,0,13,1,0,0
5,Jordan 10 Retro Drake OVO Black,Jordan,819955-030,Black/Metallic Gold-Black,2/13/2016,225,https://stockx.com/jordan-10-retro-drake-ovo-black,"https://stockx.imgix.net/Air-Jordan-10-Retro-Drake-OVO-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",10,a1ea5e05-b48f-4872-ab8f-7a34bc58ca82,329,10.5,https://stockx.com/api/products/a1ea5e05-b48f-4872-ab8f-7a34bc58ca82/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,343,1.493333333,-0.1,-0.4,Jordan Other,,1,,0,1,0,13,1,0,0
6,Jordan 10 Retro Drake OVO Black,Jordan,819955-030,Black/Metallic Gold-Black,2/13/2016,225,https://stockx.com/jordan-10-retro-drake-ovo-black,"https://stockx.imgix.net/Air-Jordan-10-Retro-Drake-OVO-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",10,d0d32a6d-c0e3-41b4-8825-a71454c2600a,345,11,https://stockx.com/api/products/d0d32a6d-c0e3-41b4-8825-a71454c2600a/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,354,1.444444444,0.173020528,-0.508797654,Jordan Other,,1,,0,1,0,13,1,0,0
7,Jordan 10 Retro Drake OVO Black,Jordan,819955-030,Black/Metallic Gold-Black,2/13/2016,225,https://stockx.com/jordan-10-retro-drake-ovo-black,"https://stockx.imgix.net/Air-Jordan-10-Retro-Drake-OVO-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",10,f7e9c3aa-7c47-4ddf-99a5-5d2ad3fc6d9e,340,11.5,https://stockx.com/api/products/f7e9c3aa-7c47-4ddf-99a5-5d2ad3fc6d9e/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,110,1.555555556,-0.17007359,-0.264104661,Jordan Other,,1,,0,1,0,13,1,0,0
8,Jordan 10 Retro Drake OVO Black,Jordan,819955-030,Black/Metallic Gold-Black,2/13/2016,225,https://stockx.com/jordan-10-retro-drake-ovo-black,"https://stockx.imgix.net/Air-Jordan-10-Retro-Drake-OVO-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",10,1191b989-3213-4247-a6a0-140ea474b2c8,330,12,https://stockx.com/api/products/1191b989-3213-4247-a6a0-140ea474b2c8/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,280,1.777777778,-0.235127479,-0.439093484,Jordan Other,,1,,0,1,0,13,1,0,0
9,Jordan 10 Retro Drake OVO Black,Jordan,819955-030,Black/Metallic Gold-Black,2/13/2016,225,https://stockx.com/jordan-10-retro-drake-ovo-black,"https://stockx.imgix.net/Air-Jordan-10-Retro-Drake-OVO-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",10,fb7bad7f-88c7-4ef5-aede-06c9a2f44bdf,330,13,https://stockx.com/api/products/fb7bad7f-88c7-4ef5-aede-06c9a2f44bdf/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,135,1.888888889,-0.209573672,-0.416604338,Jordan Other,,1,,0,1,0,13,1,0,0
10,Jordan 10 Retro Drake OVO Black,Jordan,819955-030,Black/Metallic Gold-Black,2/13/2016,225,https://stockx.com/jordan-10-retro-drake-ovo-black,"https://stockx.imgix.net/Air-Jordan-10-Retro-Drake-OVO-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",10,e802af0f-7662-4ff3-b9f2-bb4ee2de8e44,340,14,https://stockx.com/api/products/e802af0f-7662-4ff3-b9f2-bb4ee2de8e44/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,161,2.053333333,-0.2,-0.464,Jordan Other,,1,,0,1,0,13,1,0,0
11,Nike Air Max 98 Supreme Black,Nike,844694-001,Black/Black-Varsity Red,4/28/2016,175,https://stockx.com/air-max-98-supreme-black,"https://stockx.imgix.net/Nike-Air-Max-98-Supreme-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",Air Max,53e95cf6-1ce8-49b6-87d4-37a3ebf85941,529,8,https://stockx.com/api/products/53e95cf6-1ce8-49b6-87d4-37a3ebf85941/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,54,0.714285714,0.043333333,-0.033333333,Nike Air Max,,1,,0,1,0,15,1,0,0
12,Nike Air Max 98 Supreme Black,Nike,844694-001,Black/Black-Varsity Red,4/28/2016,175,https://stockx.com/air-max-98-supreme-black,"https://stockx.imgix.net/Nike-Air-Max-98-Supreme-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",Air Max,b941ac5a-eb53-4d13-a79e-a09455a17b12,375,9,https://stockx.com/api/products/b941ac5a-eb53-4d13-a79e-a09455a17b12/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,107,0.714285714,-0.230769231,-0.038461538,Nike Air Max,,1,,0,1,0,15,1,0,0
13,Nike Air Max 98 Supreme Black,Nike,844694-001,Black/Black-Varsity Red,4/28/2016,175,https://stockx.com/air-max-98-supreme-black,"https://stockx.imgix.net/Nike-Air-Max-98-Supreme-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",Air Max,4e1ff997-ad1f-4a95-bbc8-a4d355863ae1,375,9.5,https://stockx.com/api/products/4e1ff997-ad1f-4a95-bbc8-a4d355863ae1/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,101,0.571428571,,,Nike Air Max,,1,,0,1,0,15,1,,
14,Nike Air Max 98 Supreme Black,Nike,844694-001,Black/Black-Varsity Red,4/28/2016,175,https://stockx.com/air-max-98-supreme-black,"https://stockx.imgix.net/Nike-Air-Max-98-Supreme-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",Air Max,5cc10a6a-892a-454c-9b3d-831c082d6e9f,650,10,https://stockx.com/api/products/5cc10a6a-892a-454c-9b3d-831c082d6e9f/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,88,0.857142857,-0.193846154,0,Nike Air Max,,1,,0,1,0,15,1,0,0
15,Nike Air Max 98 Supreme Black,Nike,844694-001,Black/Black-Varsity Red,4/28/2016,175,https://stockx.com/air-max-98-supreme-black,"https://stockx.imgix.net/Nike-Air-Max-98-Supreme-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",Air Max,e07a4f5c-12d5-4166-b400-5ffa3e7750ea,465,10.5,https://stockx.com/api/products/e07a4f5c-12d5-4166-b400-5ffa3e7750ea/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,86,1.068571429,-0.135359116,-0.033149171,Nike Air Max,,1,,0,1,0,15,1,0,0
16,Nike Air Max 98 Supreme Black,Nike,844694-001,Black/Black-Varsity Red,4/28/2016,175,https://stockx.com/air-max-98-supreme-black,"https://stockx.imgix.net/Nike-Air-Max-98-Supreme-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",Air Max,05466d03-c445-4010-be92-b5257da6812b,375,11,https://stockx.com/api/products/05466d03-c445-4010-be92-b5257da6812b/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,82,0.714285714,-0.098461538,0.215384615,Nike Air Max,,1,,0,1,0,15,1,0,1
17,Nike Air Max 98 Supreme Black,Nike,844694-001,Black/Black-Varsity Red,4/28/2016,175,https://stockx.com/air-max-98-supreme-black,"https://stockx.imgix.net/Nike-Air-Max-98-Supreme-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",Air Max,d4fef24c-4191-4442-8fd0-f2753b93f6a7,350,12,https://stockx.com/api/products/d4fef24c-4191-4442-8fd0-f2753b93f6a7/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,71,0.028571429,0.408450704,0.971830986,Nike Air Max,,1,,0,1,0,15,0,1,1
18,adidas Ultra Boost 2.0 Triple White,adidas,AQ5929,White/White/White,4/29/2016,180,https://stockx.com/adidas-ultra-boost-triple-white,"https://stockx.imgix.net/Adidas-Ultra-Boost-Triple-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1559766947",Ultra Boost,c4ee4c68-b3a4-48d8-a355-d2b95067e752,300,7.5,https://stockx.com/api/products/c4ee4c68-b3a4-48d8-a355-d2b95067e752/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,109,0.591666667,-0.036363636,0,Adidas Ultra Boost,,0,,0,0,0,2,1,0,0
19,adidas Ultra Boost 2.0 Triple White,adidas,AQ5929,White/White/White,4/29/2016,180,https://stockx.com/adidas-ultra-boost-triple-white,"https://stockx.imgix.net/Adidas-Ultra-Boost-Triple-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1559766947",Ultra Boost,7c37cfec-5ae7-44d1-a890-b357650e2ca9,145,8,https://stockx.com/api/products/7c37cfec-5ae7-44d1-a890-b357650e2ca9/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,239,0.563888889,0.186666667,0.282222222,Adidas Ultra Boost,,0,,0,0,0,2,1,0,1
20,adidas Ultra Boost 2.0 Triple White,adidas,AQ5929,White/White/White,4/29/2016,180,https://stockx.com/adidas-ultra-boost-triple-white,"https://stockx.imgix.net/Adidas-Ultra-Boost-Triple-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1559766947",Ultra Boost,f42faeb9-0a85-46d9-9e51-cb923bee4b79,144,8.5,https://stockx.com/api/products/f42faeb9-0a85-46d9-9e51-cb923bee4b79/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,327,0.388888889,-0.298892989,0.10701107,Adidas Ultra Boost,,0,,0,0,0,2,1,0,0
21,adidas Ultra Boost 2.0 Triple White,adidas,AQ5929,White/White/White,4/29/2016,180,https://stockx.com/adidas-ultra-boost-triple-white,"https://stockx.imgix.net/Adidas-Ultra-Boost-Triple-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1559766947",Ultra Boost,5a7823a6-f4e4-4c07-9ef6-9b362f3e3ee4,150,9,https://stockx.com/api/products/5a7823a6-f4e4-4c07-9ef6-9b362f3e3ee4/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,455,0.527777778,-0.263080324,-0.005158438,Adidas Ultra Boost,,0,,0,0,0,2,1,0,0
22,adidas Ultra Boost 2.0 Triple White,adidas,AQ5929,White/White/White,4/29/2016,180,https://stockx.com/adidas-ultra-boost-triple-white,"https://stockx.imgix.net/Adidas-Ultra-Boost-Triple-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1559766947",Ultra Boost,dcd7073d-38c6-44e7-85bf-7977de567c97,145,9.5,https://stockx.com/api/products/dcd7073d-38c6-44e7-85bf-7977de567c97/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,488,0.547777778,0.176699029,-0.048543689,Adidas Ultra Boost,,0,,0,0,0,2,1,0,0
23,adidas Ultra Boost 2.0 Triple White,adidas,AQ5929,White/White/White,4/29/2016,180,https://stockx.com/adidas-ultra-boost-triple-white,"https://stockx.imgix.net/Adidas-Ultra-Boost-Triple-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1559766947",Ultra Boost,5ce3d759-808a-4368-8586-704e75408623,135,10,https://stockx.com/api/products/5ce3d759-808a-4368-8586-704e75408623/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,565,0.527777778,-0.241405082,-0.0377429,Adidas Ultra Boost,,0,,0,0,0,2,1,0,0
24,adidas Ultra Boost 2.0 Triple White,adidas,AQ5929,White/White/White,4/29/2016,180,https://stockx.com/adidas-ultra-boost-triple-white,"https://stockx.imgix.net/Adidas-Ultra-Boost-Triple-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1559766947",Ultra Boost,3166b525-296e-40f8-96ae-6be54c3d00df,150,10.5,https://stockx.com/api/products/3166b525-296e-40f8-96ae-6be54c3d00df/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,561,0.527777778,0.194929577,-0.014084507,Adidas Ultra Boost,,0,,0,0,0,2,1,0,0
25,adidas Ultra Boost 2.0 Triple White,adidas,AQ5929,White/White/White,4/29/2016,180,https://stockx.com/adidas-ultra-boost-triple-white,"https://stockx.imgix.net/Adidas-Ultra-Boost-Triple-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1559766947",Ultra Boost,eaa8d510-b9d7-4c3a-be9a-e559bf9b67a2,145,11,https://stockx.com/api/products/eaa8d510-b9d7-4c3a-be9a-e559bf9b67a2/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,511,0.527777778,-0.1,-0.16,Adidas Ultra Boost,,0,,0,0,0,2,1,0,0
26,adidas Ultra Boost 2.0 Triple White,adidas,AQ5929,White/White/White,4/29/2016,180,https://stockx.com/adidas-ultra-boost-triple-white,"https://stockx.imgix.net/Adidas-Ultra-Boost-Triple-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1559766947",Ultra Boost,bb84e5d0-55fe-4056-bf4f-e4be20afd6b7,138,11.5,https://stockx.com/api/products/bb84e5d0-55fe-4056-bf4f-e4be20afd6b7/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,339,0.388888889,0.172,0.272,Adidas Ultra Boost,,0,,0,0,0,2,1,0,1
27,adidas Ultra Boost 2.0 Triple White,adidas,AQ5929,White/White/White,4/29/2016,180,https://stockx.com/adidas-ultra-boost-triple-white,"https://stockx.imgix.net/Adidas-Ultra-Boost-Triple-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1559766947",Ultra Boost,9f52082a-369e-4d62-958e-d62182b6cf08,148,12,https://stockx.com/api/products/9f52082a-369e-4d62-958e-d62182b6cf08/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,314,0.388888889,-0.112582781,0.052980132,Adidas Ultra Boost,,0,,0,0,0,2,1,0,0
28,adidas Ultra Boost 2.0 Triple White,adidas,AQ5929,White/White/White,4/29/2016,180,https://stockx.com/adidas-ultra-boost-triple-white,"https://stockx.imgix.net/Adidas-Ultra-Boost-Triple-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1559766947",Ultra Boost,e51f8741-6397-4516-9a39-b0abb0792d4c,154,13,https://stockx.com/api/products/e51f8741-6397-4516-9a39-b0abb0792d4c/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,194,0.388888889,0.098765432,-0.061728395,Adidas Ultra Boost,,0,,0,0,0,2,1,0,0
29,adidas Ultra Boost 2.0 Triple White,adidas,AQ5929,White/White/White,4/29/2016,180,https://stockx.com/adidas-ultra-boost-triple-white,"https://stockx.imgix.net/Adidas-Ultra-Boost-Triple-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1559766947",Ultra Boost,6e9f17bc-7be0-4e35-a7f6-11558f7bc24c,275,14,https://stockx.com/api/products/6e9f17bc-7be0-4e35-a7f6-11558f7bc24c/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,63,0.666666667,,,Adidas Ultra Boost,,0,,0,0,0,2,1,,
30,Jordan 12 Retro Flu Game (2016),Jordan,130690-002,Black/Varsity Red,5/28/2016,190,https://stockx.com/jordan-12-retro-flu-game-2016,"https://stockx.imgix.net/Air-Jordan-12-Retro-Black-Red-Flu-Game-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",12,2cf738a3-8162-4167-98a3-f77594cf077e,495,7,https://stockx.com/api/products/2cf738a3-8162-4167-98a3-f77594cf077e/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,102,0.842105263,-0.076923077,-0.076923077,Jordan 12,,0,,0,0,0,7,1,0,0
31,Jordan 12 Retro Flu Game (2016),Jordan,130690-002,Black/Varsity Red,5/28/2016,190,https://stockx.com/jordan-12-retro-flu-game-2016,"https://stockx.imgix.net/Air-Jordan-12-Retro-Black-Red-Flu-Game-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",12,fba3ae39-21ea-45de-8506-ac0afdd6c6c3,400,7.5,https://stockx.com/api/products/fba3ae39-21ea-45de-8506-ac0afdd6c6c3/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,201,0.789473684,0,0.083333333,Jordan 12,,0,,0,0,0,7,1,0,0
32,Jordan 12 Retro Flu Game (2016),Jordan,130690-002,Black/Varsity Red,5/28/2016,190,https://stockx.com/jordan-12-retro-flu-game-2016,"https://stockx.imgix.net/Air-Jordan-12-Retro-Black-Red-Flu-Game-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",12,e6a4248b-a11f-48c3-9339-da854419338c,346,8,https://stockx.com/api/products/e6a4248b-a11f-48c3-9339-da854419338c/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,800,0.710526316,-0.219792865,-0.20598389,Jordan 12,,0,,0,0,0,7,1,0,0
33,Jordan 12 Retro Flu Game (2016),Jordan,130690-002,Black/Varsity Red,5/28/2016,190,https://stockx.com/jordan-12-retro-flu-game-2016,"https://stockx.imgix.net/Air-Jordan-12-Retro-Black-Red-Flu-Game-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",12,d1b8d7f8-a1c5-4a76-b733-bedfde914f1f,404,8.5,https://stockx.com/api/products/d1b8d7f8-a1c5-4a76-b733-bedfde914f1f/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,841,0.710526316,-0.076923077,-0.115384615,Jordan 12,,0,,0,0,0,7,1,0,0
34,Jordan 12 Retro Flu Game (2016),Jordan,130690-002,Black/Varsity Red,5/28/2016,190,https://stockx.com/jordan-12-retro-flu-game-2016,"https://stockx.imgix.net/Air-Jordan-12-Retro-Black-Red-Flu-Game-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",12,2711f125-9316-4fb4-8857-792fbfaf90a1,399,9,https://stockx.com/api/products/2711f125-9316-4fb4-8857-792fbfaf90a1/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,1157,0.710526316,-0.10974359,0.076923077,Jordan 12,,0,,0,0,0,7,1,0,0
35,Jordan 12 Retro Flu Game (2016),Jordan,130690-002,Black/Varsity Red,5/28/2016,190,https://stockx.com/jordan-12-retro-flu-game-2016,"https://stockx.imgix.net/Air-Jordan-12-Retro-Black-Red-Flu-Game-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",12,49cf6a98-410a-44fe-85a9-c8b3854a47f1,412,9.5,https://stockx.com/api/products/49cf6a98-410a-44fe-85a9-c8b3854a47f1/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,1256,0.487368421,-0.076923077,-0.230769231,Jordan 12,,0,,0,0,0,7,1,0,0
36,Jordan 12 Retro Flu Game (2016),Jordan,130690-002,Black/Varsity Red,5/28/2016,190,https://stockx.com/jordan-12-retro-flu-game-2016,"https://stockx.imgix.net/Air-Jordan-12-Retro-Black-Red-Flu-Game-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",12,8ff13f3c-dc02-4902-9b0b-cc6c4421012e,420,10,https://stockx.com/api/products/8ff13f3c-dc02-4902-9b0b-cc6c4421012e/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,1560,0.410526316,0.149253731,0.212686567,Jordan 12,,0,,0,0,0,7,1,0,1
37,Jordan 12 Retro Flu Game (2016),Jordan,130690-002,Black/Varsity Red,5/28/2016,190,https://stockx.com/jordan-12-retro-flu-game-2016,"https://stockx.imgix.net/Air-Jordan-12-Retro-Black-Red-Flu-Game-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",12,9556c304-0e1a-4dd7-a834-994aea3c5888,440,10.5,https://stockx.com/api/products/9556c304-0e1a-4dd7-a834-994aea3c5888/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,1445,0.484210526,-0.014369934,-0.042004422,Jordan 12,,0,,0,0,0,7,1,0,0
38,Jordan 12 Retro Flu Game (2016),Jordan,130690-002,Black/Varsity Red,5/28/2016,190,https://stockx.com/jordan-12-retro-flu-game-2016,"https://stockx.imgix.net/Air-Jordan-12-Retro-Black-Red-Flu-Game-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",12,9651d402-79ba-4646-84b1-d6933d1094b7,425,11,https://stockx.com/api/products/9651d402-79ba-4646-84b1-d6933d1094b7/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,1430,0.589473684,0.016949153,-0.125423729,Jordan 12,,0,,0,0,0,7,1,0,0
39,Jordan 12 Retro Flu Game (2016),Jordan,130690-002,Black/Varsity Red,5/28/2016,190,https://stockx.com/jordan-12-retro-flu-game-2016,"https://stockx.imgix.net/Air-Jordan-12-Retro-Black-Red-Flu-Game-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256",12,bf7581c1-1c1f-479e-9d37-98aa6fea9bf3,450,11.5,https://stockx.com/api/products/bf7581c1-1c1f-479e-9d37-98aa6fea9bf3/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,797,0.710526316,0.081081081,-0.131531532,Jordan 12,,0,,0,0,0,7,1,0,0
